time,surface_temperature,ambient_temperature,global_horizontal_irradiance,plane_of_array_irradiance,voltage,current,output_power,energy_kwh,timestamp,month,day,hour,minute
20:30,0.91,2.02,0.0,0.0,40.0,0.0,0.0,32.47,2024-02-11 20:30:00,2,11,20,30
20:45,0.8,1.98,0.0,0.0,40.0,0.0,0.0,32.47,2024-02-11 20:45:00,2,11,20,45
21:00,0.8,1.87,0.0,0.0,40.13,0.0,0.0,32.47,2024-02-11 21:00:00,2,11,21,0
21:15,0.63,1.57,0.0,0.0,39.3,0.0,0.0,32.47,2024-02-11 21:15:00,2,11,21,15
21:30,0.21,1.55,0.0,0.0,38.1,0.0,0.0,32.47,2024-02-11 21:30:00,2,11,21,30
21:45,0.1,0.8,0.0,0.0,37.13,0.0,0.0,32.47,2024-02-11 21:45:00,2,11,21,45
22:00,0.1,0.54,0.0,0.0,36.13,0.0,0.0,32.47,2024-02-11 22:00:00,2,11,22,0
22:15,0.1,0.2,0.0,0.0,36.0,0.0,0.0,32.47,2024-02-11 22:15:00,2,11,22,15
22:30,0.1,0.26,0.0,0.0,36.0,0.0,0.0,32.47,2024-02-11 22:30:00,2,11,22,30
22:45,0.03,0.13,0.0,0.0,35.67,0.0,0.0,32.47,2024-02-11 22:45:00,2,11,22,45
23:00,-0.1,0.1,0.0,0.0,20.47,0.0,0.0,32.47,2024-02-11 23:00:00,2,11,23,0
23:15,-0.1,0.13,0.0,0.0,16.0,0.0,0.0,32.47,2024-02-11 23:15:00,2,11,23,15
23:30,-0.23,-0.14,0.0,0.0,15.47,0.0,0.0,32.47,2024-02-11 23:30:00,2,11,23,30
23:45,-0.62,-0.06,0.0,0.0,13.57,0.0,0.0,32.47,2024-02-11 23:45:00,2,11,23,45
00:00,-0.71,-0.03,0.0,0.0,12.37,0.0,0.0,0.0,2024-02-12 00:00:00,2,12,0,0
00:15,-1.18,-0.4,0.0,0.0,10.8,0.0,0.0,0.0,2024-02-12 00:15:00,2,12,0,15
00:30,-1.55,-0.4,0.0,0.0,9.9,0.0,0.0,0.0,2024-02-12 00:30:00,2,12,0,30
00:45,-1.7,-0.4,0.0,0.0,9.1,0.0,0.0,0.0,2024-02-12 00:45:00,2,12,0,45
01:00,-1.77,-0.43,0.0,0.0,9.0,0.0,0.0,0.0,2024-02-12 01:00:00,2,12,1,0
01:15,-1.9,-0.5,0.0,0.0,9.0,0.0,0.0,0.0,2024-02-12 01:15:00,2,12,1,15
01:30,-1.9,-0.5,0.0,0.0,9.0,0.0,0.0,0.0,2024-02-12 01:30:00,2,12,1,30
01:45,-1.9,-0.51,0.0,0.0,9.0,0.0,0.0,0.0,2024-02-12 01:45:00,2,12,1,45
02:00,-1.94,-0.72,0.0,0.0,9.0,0.0,0.0,0.0,2024-02-12 02:00:00,2,12,2,0
02:15,-2.41,-0.77,0.0,0.0,9.0,0.0,0.0,0.0,2024-02-12 02:15:00,2,12,2,15
02:30,-2.6,-1.61,0.0,0.0,9.0,0.0,0.0,0.0,2024-02-12 02:30:00,2,12,2,30
02:45,-2.6,-2.11,0.0,0.0,9.0,0.0,0.0,0.0,2024-02-12 02:45:00,2,12,2,45
03:00,-2.6,-2.41,0.0,0.0,9.0,0.0,0.0,0.0,2024-02-12 03:00:00,2,12,3,0
03:15,-2.6,-2.5,0.0,0.0,9.37,0.0,0.0,0.0,2024-02-12 03:15:00,2,12,3,15
03:30,-2.6,-2.5,0.0,0.0,10.47,0.0,0.0,0.0,2024-02-12 03:30:00,2,12,3,30
03:45,-2.6,-2.64,0.0,0.0,11.0,0.0,0.0,0.0,2024-02-12 03:45:00,2,12,3,45
04:00,-2.6,-2.7,0.0,0.0,11.0,0.0,0.0,0.0,2024-02-12 04:00:00,2,12,4,0
04:15,-2.6,-2.59,0.0,0.0,11.0,0.0,0.0,0.0,2024-02-12 04:15:00,2,12,4,15
04:30,-2.6,-2.69,0.0,0.0,11.0,0.0,0.0,0.0,2024-02-12 04:30:00,2,12,4,30
04:45,-2.6,-2.72,0.0,0.0,11.0,0.0,0.0,0.0,2024-02-12 04:45:00,2,12,4,45
05:00,-2.6,-2.33,0.0,0.0,11.0,0.0,0.0,0.0,2024-02-12 05:00:00,2,12,5,0
05:15,-2.6,-2.5,0.0,0.0,12.6,0.0,0.0,0.0,2024-02-12 05:15:00,2,12,5,15
05:30,-2.6,-2.57,0.0,0.0,11.17,0.0,0.0,0.0,2024-02-12 05:30:00,2,12,5,30
05:45,-2.6,-2.7,0.0,0.0,11.03,0.0,0.0,0.0,2024-02-12 05:45:00,2,12,5,45
06:00,-2.6,-2.7,0.0,0.0,11.0,0.0,0.0,0.0,2024-02-12 06:00:00,2,12,6,0
06:15,-2.6,-2.78,0.0,0.0,12.7,0.0,0.0,0.0,2024-02-12 06:15:00,2,12,6,15
06:30,-2.63,-2.73,0.0,0.0,14.53,0.0,0.0,0.0,2024-02-12 06:30:00,2,12,6,30
06:45,-2.7,-2.8,0.0,0.0,21.0,0.0,0.0,0.0,2024-02-12 06:45:00,2,12,6,45
07:00,-2.7,-2.77,0.0,0.0,167.53,0.0,0.0,0.0,2024-02-12 07:00:00,2,12,7,0
07:15,-2.76,-2.81,0.0,0.0,363.27,0.0,0.0,0.0,2024-02-12 07:15:00,2,12,7,15
07:30,-2.8,-2.71,0.07,0.2,413.1,0.12,0.09,0.0,2024-02-12 07:30:00,2,12,7,30
07:45,-2.77,-2.54,3.67,4.8,489.1,0.25,0.12,0.0,2024-02-12 07:45:00,2,12,7,45
08:00,-2.39,-2.08,9.07,11.2,574.6,0.46,0.32,0.0,2024-02-12 08:00:00,2,12,8,0
08:15,-1.88,-1.89,13.67,17.67,594.33,0.89,0.61,0.0,2024-02-12 08:15:00,2,12,8,15
08:30,-0.91,-0.77,19.0,24.8,605.93,1.19,0.78,0.14,2024-02-12 08:30:00,2,12,8,30
08:45,-0.18,-0.6,26.8,35.33,623.27,1.5,1.01,0.38,2024-02-12 08:45:00,2,12,8,45
09:00,0.06,-0.43,33.27,46.33,626.2,1.91,1.26,0.65,2024-02-12 09:00:00,2,12,9,0
09:15,0.99,0.22,39.67,58.07,629.67,2.28,1.5,0.98,2024-02-12 09:15:00,2,12,9,15
09:30,2.4,1.22,46.4,69.0,636.67,2.72,1.79,1.36,2024-02-12 09:30:00,2,12,9,30
09:45,3.36,1.99,54.53,77.67,633.0,3.16,2.06,1.8,2024-02-12 09:45:00,2,12,9,45
10:00,4.13,2.38,61.67,82.93,631.4,3.49,2.26,2.29,2024-02-12 10:00:00,2,12,10,0
10:15,5.27,3.39,68.13,88.07,633.0,3.78,2.46,2.82,2024-02-12 10:15:00,2,12,10,15
10:30,5.71,3.91,76.6,94.67,631.27,4.05,2.6,3.39,2024-02-12 10:30:00,2,12,10,30
10:45,6.67,5.78,186.27,108.6,630.87,4.36,2.8,4.0,2024-02-12 10:45:00,2,12,10,45
11:00,7.95,7.69,468.4,129.07,633.27,4.72,3.05,4.67,2024-02-12 11:00:00,2,12,11,0
11:15,9.15,7.73,554.47,158.8,638.2,5.92,3.86,5.53,2024-02-12 11:15:00,2,12,11,15
11:30,11.43,8.88,553.27,202.07,634.5,7.87,5.05,6.67,2024-02-12 11:30:00,2,12,11,30
11:45,13.63,9.28,564.8,249.8,633.93,9.63,6.16,8.09,2024-02-12 11:45:00,2,12,11,45
12:00,15.72,10.23,596.92,308.08,628.92,11.89,7.53,9.84,2024-02-12 12:00:00,2,12,12,0
12:15,18.45,10.36,653.6,370.93,625.87,14.39,9.06,11.96,2024-02-12 12:15:00,2,12,12,15
12:30,21.59,11.23,700.93,441.73,619.33,16.72,10.41,14.41,2024-02-12 12:30:00,2,12,12,30
12:45,25.05,11.66,689.27,497.33,615.73,18.41,11.39,17.1,2024-02-12 12:45:00,2,12,12,45
13:00,27.26,12.35,656.53,543.13,600.3,20.48,12.36,20.04,2024-02-12 13:00:00,2,12,13,0
13:15,29.89,13.74,649.6,608.87,598.67,22.59,13.6,23.27,2024-02-12 13:15:00,2,12,13,15
13:30,32.44,13.55,639.07,676.47,590.53,25.26,14.99,26.84,2024-02-12 13:30:00,2,12,13,30
13:45,33.84,14.07,608.6,712.0,587.83,26.39,15.56,30.56,2024-02-12 13:45:00,2,12,13,45
14:00,36.75,15.49,597.27,769.67,582.47,28.04,16.4,34.49,2024-02-12 14:00:00,2,12,14,0
14:15,39.16,16.54,580.2,827.0,569.0,30.56,17.43,38.66,2024-02-12 14:15:00,2,12,14,15
14:30,41.31,17.35,551.4,869.6,575.43,31.52,18.2,43.02,2024-02-12 14:30:00,2,12,14,30
14:45,41.97,16.57,517.6,900.47,561.6,33.89,19.09,47.6,2024-02-12 14:45:00,2,12,14,45
15:00,41.76,16.93,474.8,909.67,562.0,33.91,19.12,52.19,2024-02-12 15:00:00,2,12,15,0
15:15,42.73,17.56,431.4,910.73,548.37,34.49,18.98,56.74,2024-02-12 15:15:00,2,12,15,15
15:30,44.67,17.25,394.4,930.4,563.6,34.46,19.48,61.41,2024-02-12 15:30:00,2,12,15,30
15:45,45.43,18.34,355.0,948.87,564.4,34.71,19.64,66.13,2024-02-12 15:45:00,2,12,15,45
16:00,45.03,18.81,305.47,929.8,567.67,32.05,18.27,70.52,2024-02-12 16:00:00,2,12,16,0
16:15,44.81,17.6,261.2,896.93,569.33,29.11,16.63,74.51,2024-02-12 16:15:00,2,12,16,15
16:30,41.49,17.47,210.47,834.2,573.03,23.45,13.52,77.75,2024-02-12 16:30:00,2,12,16,30
16:45,38.2,16.65,154.0,741.07,574.37,17.42,10.08,80.14,2024-02-12 16:45:00,2,12,16,45
17:00,35.93,15.39,105.6,603.13,581.2,11.79,6.91,81.77,2024-02-12 17:00:00,2,12,17,0
17:15,31.56,13.77,64.47,419.87,594.23,6.27,3.79,82.63,2024-02-12 17:15:00,2,12,17,15
17:30,24.19,12.29,22.33,100.6,573.53,1.8,1.12,82.9,2024-02-12 17:30:00,2,12,17,30
17:45,17.15,10.67,5.6,16.07,555.0,0.51,0.36,83.02,2024-02-12 17:45:00,2,12,17,45
18:00,13.31,9.61,0.0,0.6,513.93,0.04,0.03,83.02,2024-02-12 18:00:00,2,12,18,0
18:15,11.33,8.81,0.0,0.0,418.9,0.0,0.0,83.02,2024-02-12 18:15:00,2,12,18,15
18:30,10.11,7.95,0.0,0.0,178.33,0.0,0.0,83.02,2024-02-12 18:30:00,2,12,18,30
18:45,9.59,7.71,0.0,0.0,59.53,0.0,0.0,83.02,2024-02-12 18:45:00,2,12,18,45
19:00,9.23,7.64,0.0,0.0,44.63,0.0,0.0,83.02,2024-02-12 19:00:00,2,12,19,0
19:15,9.07,7.4,0.0,0.0,43.2,0.0,0.0,83.02,2024-02-12 19:15:00,2,12,19,15
19:30,8.76,7.3,0.0,0.0,45.0,0.0,0.0,83.02,2024-02-12 19:30:00,2,12,19,30
19:45,8.53,7.17,0.0,0.0,43.7,0.0,0.0,83.02,2024-02-12 19:45:00,2,12,19,45
20:00,8.4,6.53,0.0,0.0,44.2,0.0,0.0,83.02,2024-02-12 20:00:00,2,12,20,0
20:15,8.19,5.81,0.0,0.0,43.2,0.0,0.0,83.02,2024-02-12 20:15:00,2,12,20,15
20:30,7.83,5.67,0.0,0.0,43.6,0.0,0.0,83.02,2024-02-12 20:30:00,2,12,20,30
20:45,7.25,5.53,0.0,0.0,44.27,0.0,0.0,83.02,2024-02-12 20:45:00,2,12,20,45
21:00,7.03,5.29,0.0,0.0,43.03,0.0,0.0,83.02,2024-02-12 21:00:00,2,12,21,0
21:15,6.86,5.08,0.0,0.0,42.5,0.0,0.0,83.02,2024-02-12 21:15:00,2,12,21,15
21:30,6.53,5.0,0.0,0.0,41.83,0.0,0.0,83.02,2024-02-12 21:30:00,2,12,21,30
21:45,6.33,5.0,0.0,0.0,39.73,0.0,0.0,83.02,2024-02-12 21:45:00,2,12,21,45
22:00,6.03,4.93,0.0,0.0,36.3,0.0,0.0,83.02,2024-02-12 22:00:00,2,12,22,0
22:15,5.7,4.84,0.0,0.0,35.0,0.0,0.0,83.02,2024-02-12 22:15:00,2,12,22,15
22:30,5.66,4.65,0.0,0.0,35.0,0.0,0.0,83.02,2024-02-12 22:30:00,2,12,22,30
22:45,5.6,4.61,0.0,0.0,36.2,0.0,0.0,83.02,2024-02-12 22:45:00,2,12,22,45
23:00,5.52,4.6,0.0,0.0,21.63,0.0,0.0,83.02,2024-02-12 23:00:00,2,12,23,0
23:15,5.31,4.6,0.0,0.0,17.77,0.0,0.0,83.02,2024-02-12 23:15:00,2,12,23,15
23:30,5.09,4.21,0.0,0.0,15.93,0.0,0.0,83.02,2024-02-12 23:30:00,2,12,23,30
23:45,4.41,3.72,0.0,0.0,13.47,0.0,0.0,83.02,2024-02-12 23:45:00,2,12,23,45
00:00,4.3,3.65,0.0,0.0,12.4,0.0,0.0,0.0,2024-02-13 00:00:00,2,13,0,0
00:15,4.3,3.6,0.0,0.0,11.2,0.0,0.0,0.0,2024-02-13 00:15:00,2,13,0,15
00:30,4.3,3.6,0.0,0.0,10.27,0.0,0.0,0.0,2024-02-13 00:30:00,2,13,0,30
00:45,4.21,3.6,0.0,0.0,10.0,0.0,0.0,0.0,2024-02-13 00:45:00,2,13,0,45
01:00,4.08,3.6,0.0,0.0,11.27,0.0,0.0,0.0,2024-02-13 01:00:00,2,13,1,0
01:15,3.91,3.57,0.0,0.0,9.27,0.0,0.0,0.0,2024-02-13 01:15:00,2,13,1,15
01:30,3.9,3.47,0.0,0.0,9.0,0.0,0.0,0.0,2024-02-13 01:30:00,2,13,1,30
01:45,3.9,3.33,0.0,0.0,9.0,0.0,0.0,0.0,2024-02-13 01:45:00,2,13,1,45
02:00,3.83,3.21,0.0,0.0,9.0,0.0,0.0,0.0,2024-02-13 02:00:00,2,13,2,0
02:15,3.33,3.2,0.0,0.0,9.0,0.0,0.0,0.0,2024-02-13 02:15:00,2,13,2,15
02:30,2.95,3.2,0.0,0.0,9.0,0.0,0.0,0.0,2024-02-13 02:30:00,2,13,2,30
02:45,2.9,3.11,0.0,0.0,9.0,0.0,0.0,0.0,2024-02-13 02:45:00,2,13,2,45
03:00,2.9,2.73,0.0,0.0,10.47,0.0,0.0,0.0,2024-02-13 03:00:00,2,13,3,0
03:15,2.9,2.25,0.0,0.0,9.97,0.0,0.0,0.0,2024-02-13 03:15:00,2,13,3,15
03:30,2.9,2.36,0.0,0.0,10.63,0.0,0.0,0.0,2024-02-13 03:30:00,2,13,3,30
03:45,2.9,2.2,0.0,0.0,11.0,0.0,0.0,0.0,2024-02-13 03:45:00,2,13,3,45
04:00,2.9,2.2,0.0,0.0,11.0,0.0,0.0,0.0,2024-02-13 04:00:00,2,13,4,0
04:15,2.9,2.2,0.0,0.0,11.57,0.0,0.0,0.0,2024-02-13 04:15:00,2,13,4,15
04:30,2.79,2.2,0.0,0.0,11.03,0.0,0.0,0.0,2024-02-13 04:30:00,2,13,4,30
04:45,2.56,2.2,0.0,0.0,11.03,0.0,0.0,0.0,2024-02-13 04:45:00,2,13,4,45
05:00,2.5,2.2,0.0,0.0,11.73,0.0,0.0,0.0,2024-02-13 05:00:00,2,13,5,0
05:15,2.5,2.2,0.0,0.0,12.2,0.0,0.0,0.0,2024-02-13 05:15:00,2,13,5,15
05:30,2.42,2.2,0.0,0.0,14.93,0.0,0.0,0.0,2024-02-13 05:30:00,2,13,5,30
05:45,2.23,2.2,0.0,0.0,12.43,0.0,0.0,0.0,2024-02-13 05:45:00,2,13,5,45
06:00,2.05,2.2,0.0,0.0,12.0,0.0,0.0,0.0,2024-02-13 06:00:00,2,13,6,0
06:15,1.93,2.2,0.0,0.0,12.23,0.0,0.0,0.0,2024-02-13 06:15:00,2,13,6,15
06:30,1.76,2.2,0.0,0.0,14.0,0.0,0.0,0.0,2024-02-13 06:30:00,2,13,6,30
06:45,1.63,2.2,0.0,0.0,22.53,0.0,0.0,0.0,2024-02-13 06:45:00,2,13,6,45
07:00,1.59,2.2,0.0,0.0,196.7,0.0,0.0,0.0,2024-02-13 07:00:00,2,13,7,0
07:15,1.55,2.2,0.0,0.0,343.13,0.0,0.0,0.0,2024-02-13 07:15:00,2,13,7,15
07:30,1.95,2.2,0.33,0.13,473.77,0.04,0.05,0.0,2024-02-13 07:30:00,2,13,7,30
07:45,2.44,2.2,5.73,5.27,490.23,0.21,0.12,0.0,2024-02-13 07:45:00,2,13,7,45
08:00,2.7,3.08,13.2,12.87,562.6,0.52,0.34,0.0,2024-02-13 08:00:00,2,13,8,0
08:15,3.13,3.37,20.6,21.2,600.33,1.04,0.69,0.0,2024-02-13 08:15:00,2,13,8,15
08:30,3.91,3.6,28.8,30.0,608.0,1.36,0.9,0.19,2024-02-13 08:30:00,2,13,8,30
08:45,4.41,4.71,37.07,39.73,610.17,1.68,1.12,0.44,2024-02-13 08:45:00,2,13,8,45
09:00,5.44,5.19,44.73,50.47,611.53,2.09,1.35,0.73,2024-02-13 09:00:00,2,13,9,0
09:15,6.41,6.09,51.67,61.6,614.9,2.41,1.6,1.08,2024-02-13 09:15:00,2,13,9,15
09:30,7.73,7.21,59.47,71.93,622.33,2.85,1.84,1.47,2024-02-13 09:30:00,2,13,9,30
09:45,8.75,7.64,67.33,81.47,622.63,3.26,2.1,1.93,2024-02-13 09:45:00,2,13,9,45
10:00,9.72,8.65,75.07,88.73,620.47,3.67,2.33,2.43,2024-02-13 10:00:00,2,13,10,0
10:15,10.86,9.52,87.07,98.33,611.27,4.14,2.59,3.0,2024-02-13 10:15:00,2,13,10,15
10:30,11.87,10.28,116.47,116.93,617.0,4.76,3.03,3.66,2024-02-13 10:30:00,2,13,10,30
10:45,13.36,12.34,234.73,137.27,619.0,5.43,3.45,4.43,2024-02-13 10:45:00,2,13,10,45
11:00,14.55,13.66,429.8,147.67,616.23,5.59,3.51,5.21,2024-02-13 11:00:00,2,13,11,0
11:15,14.87,13.41,522.27,170.07,620.77,6.51,4.11,6.12,2024-02-13 11:15:00,2,13,11,15
11:30,16.23,14.35,517.53,205.13,621.3,8.13,5.11,7.29,2024-02-13 11:30:00,2,13,11,30
11:45,17.78,14.48,530.27,255.33,621.27,10.11,6.32,8.71,2024-02-13 11:45:00,2,13,11,45
12:00,19.74,14.86,578.0,322.4,621.93,12.43,7.78,10.51,2024-02-13 12:00:00,2,13,12,0
12:15,22.41,15.93,623.93,380.47,620.37,14.69,9.18,12.66,2024-02-13 12:15:00,2,13,12,15
12:30,21.45,15.19,270.93,203.47,605.53,7.96,4.96,13.82,2024-02-13 12:30:00,2,13,12,30
12:45,20.39,14.55,320.13,238.47,616.77,9.11,5.72,15.14,2024-02-13 12:45:00,2,13,12,45
13:00,19.71,14.43,264.2,216.67,623.4,8.27,5.3,16.31,2024-02-13 13:00:00,2,13,13,0
13:15,20.99,14.97,318.33,287.87,624.87,10.91,7.01,18.09,2024-02-13 13:15:00,2,13,13,15
13:30,22.6,15.03,380.73,400.27,617.8,15.05,9.34,20.28,2024-02-13 13:30:00,2,13,13,30
13:45,25.11,15.73,349.4,374.67,606.13,13.97,8.77,22.3,2024-02-13 13:45:00,2,13,13,45
14:00,23.57,15.71,281.33,304.87,601.83,11.95,7.27,23.93,2024-02-13 14:00:00,2,13,14,0
14:15,22.85,15.54,227.73,239.8,609.47,9.28,5.7,25.29,2024-02-13 14:15:00,2,13,14,15
14:30,22.81,15.28,341.27,462.87,605.97,17.65,10.66,27.73,2024-02-13 14:30:00,2,13,14,30
14:45,26.0,15.93,214.53,279.8,602.1,11.15,6.74,29.4,2024-02-13 14:45:00,2,13,14,45
15:00,22.67,15.65,191.13,242.33,595.83,8.47,5.1,30.56,2024-02-13 15:00:00,2,13,15,0
15:15,23.14,15.74,196.07,270.93,606.47,10.33,6.34,32.12,2024-02-13 15:15:00,2,13,15,15
15:30,20.91,15.09,121.6,144.4,610.9,5.86,3.61,32.93,2024-02-13 15:30:00,2,13,15,30
15:45,19.29,14.67,118.93,131.47,611.0,5.21,3.25,33.66,2024-02-13 15:45:00,2,13,15,45
16:00,18.23,14.59,87.93,97.07,603.4,3.77,2.34,34.16,2024-02-13 16:00:00,2,13,16,0
16:15,17.18,14.3,78.33,90.93,613.93,3.29,2.06,34.6,2024-02-13 16:15:00,2,13,16,15
16:30,16.98,14.3,84.0,124.2,610.6,4.35,2.72,35.15,2024-02-13 16:30:00,2,13,16,30
16:45,17.25,14.39,82.4,149.2,618.07,4.87,3.07,35.82,2024-02-13 16:45:00,2,13,16,45
17:00,18.0,14.35,60.93,165.07,619.13,4.33,2.72,36.42,2024-02-13 17:00:00,2,13,17,0
17:15,18.75,14.3,51.47,202.73,613.0,4.04,2.54,36.97,2024-02-13 17:15:00,2,13,17,15
17:30,17.15,13.4,20.93,64.2,582.6,1.51,0.96,37.21,2024-02-13 17:30:00,2,13,17,30
17:45,14.47,13.03,6.2,15.13,553.97,0.51,0.36,37.33,2024-02-13 17:45:00,2,13,17,45
18:00,12.71,12.59,0.0,0.4,506.77,0.03,0.03,37.33,2024-02-13 18:00:00,2,13,18,0
18:15,11.71,12.03,0.0,0.0,420.67,0.0,0.0,37.33,2024-02-13 18:15:00,2,13,18,15
18:30,11.28,11.85,0.0,0.0,188.23,0.0,0.0,37.33,2024-02-13 18:30:00,2,13,18,30
18:45,11.15,11.67,0.0,0.0,62.53,0.0,0.0,37.33,2024-02-13 18:45:00,2,13,18,45
19:00,10.98,11.47,0.0,0.0,46.57,0.0,0.0,37.33,2024-02-13 19:00:00,2,13,19,0
19:15,10.85,11.39,0.0,0.0,46.13,0.0,0.0,37.33,2024-02-13 19:15:00,2,13,19,15
19:30,10.85,11.41,0.0,0.0,45.67,0.0,0.0,37.33,2024-02-13 19:30:00,2,13,19,30
19:45,10.83,11.28,0.0,0.0,46.83,0.0,0.0,37.33,2024-02-13 19:45:00,2,13,19,45
20:00,10.8,11.2,0.0,0.0,46.47,0.0,0.0,37.33,2024-02-13 20:00:00,2,13,20,0
20:15,10.61,11.2,0.0,0.0,44.6,0.0,0.0,37.33,2024-02-13 20:15:00,2,13,20,15
20:30,10.31,11.17,0.0,0.0,43.0,0.0,0.0,37.33,2024-02-13 20:30:00,2,13,20,30
20:45,10.07,11.11,0.0,0.0,43.0,0.0,0.0,37.33,2024-02-13 20:45:00,2,13,20,45
21:00,9.87,10.53,0.0,0.0,43.83,0.0,0.0,37.33,2024-02-13 21:00:00,2,13,21,0
21:15,9.61,10.09,0.0,0.0,41.8,0.0,0.0,37.33,2024-02-13 21:15:00,2,13,21,15
21:30,9.3,9.23,0.0,0.0,40.0,0.0,0.0,37.33,2024-02-13 21:30:00,2,13,21,30
21:45,8.99,9.1,0.0,0.0,38.97,0.0,0.0,37.33,2024-02-13 21:45:00,2,13,21,45
22:00,8.53,9.02,0.0,0.0,36.87,0.0,0.0,37.33,2024-02-13 22:00:00,2,13,22,0
22:15,8.4,8.82,0.0,0.0,36.73,0.0,0.0,37.33,2024-02-13 22:15:00,2,13,22,15
22:30,8.4,8.82,0.0,0.0,37.9,0.0,0.0,37.33,2024-02-13 22:30:00,2,13,22,30
22:45,8.4,8.81,0.0,0.0,36.77,0.0,0.0,37.33,2024-02-13 22:45:00,2,13,22,45
23:00,8.4,8.8,0.0,0.0,21.87,0.0,0.0,37.33,2024-02-13 23:00:00,2,13,23,0
23:15,8.47,8.9,0.0,0.0,19.0,0.0,0.0,37.33,2024-02-13 23:15:00,2,13,23,15
23:30,8.84,8.9,0.0,0.0,17.17,0.0,0.0,37.33,2024-02-13 23:30:00,2,13,23,30
23:45,8.95,8.9,0.0,0.0,14.07,0.0,0.0,37.33,2024-02-13 23:45:00,2,13,23,45
00:00,9.03,8.9,0.0,0.0,12.67,0.0,0.0,0.0,2024-02-14 00:00:00,2,14,0,0
00:15,9.14,8.97,0.0,0.0,11.3,0.0,0.0,0.0,2024-02-14 00:15:00,2,14,0,15
00:30,9.29,9.03,0.0,0.0,10.7,0.0,0.0,0.0,2024-02-14 00:30:00,2,14,0,30
00:45,9.29,9.1,0.0,0.0,10.37,0.0,0.0,0.0,2024-02-14 00:45:00,2,14,0,45
01:00,9.15,9.1,0.0,0.0,10.0,0.0,0.0,0.0,2024-02-14 01:00:00,2,14,1,0
01:15,9.1,9.1,0.0,0.0,9.07,0.0,0.0,0.0,2024-02-14 01:15:00,2,14,1,15
01:30,9.23,9.14,0.0,0.0,9.07,0.0,0.0,0.0,2024-02-14 01:30:00,2,14,1,30
01:45,9.3,9.21,0.0,0.0,9.97,0.0,0.0,0.0,2024-02-14 01:45:00,2,14,1,45
02:00,9.35,9.55,0.0,0.0,9.83,0.0,0.0,0.0,2024-02-14 02:00:00,2,14,2,0
02:15,9.48,9.47,0.0,0.0,9.83,0.0,0.0,0.0,2024-02-14 02:15:00,2,14,2,15
02:30,9.59,9.78,0.0,0.0,9.83,0.0,0.0,0.0,2024-02-14 02:30:00,2,14,2,30
02:45,9.6,9.77,0.0,0.0,9.47,0.0,0.0,0.0,2024-02-14 02:45:00,2,14,2,45
03:00,9.6,9.97,0.0,0.0,9.57,0.0,0.0,0.0,2024-02-14 03:00:00,2,14,3,0
03:15,9.6,9.99,0.0,0.0,10.0,0.0,0.0,0.0,2024-02-14 03:15:00,2,14,3,15
03:30,9.6,10.0,0.0,0.0,13.03,0.0,0.0,0.0,2024-02-14 03:30:00,2,14,3,30
03:45,9.6,10.0,0.0,0.0,12.53,0.0,0.0,0.0,2024-02-14 03:45:00,2,14,3,45
04:00,9.6,10.0,0.0,0.0,11.33,0.0,0.0,0.0,2024-02-14 04:00:00,2,14,4,0
04:15,9.6,10.0,0.0,0.0,12.0,0.0,0.0,0.0,2024-02-14 04:15:00,2,14,4,15
04:30,9.62,10.02,0.0,0.0,13.27,0.0,0.0,0.0,2024-02-14 04:30:00,2,14,4,30
04:45,9.7,10.1,0.0,0.0,12.83,0.0,0.0,0.0,2024-02-14 04:45:00,2,14,4,45
05:00,9.7,10.1,0.0,0.0,12.87,0.0,0.0,0.0,2024-02-14 05:00:00,2,14,5,0
05:15,9.7,10.1,0.0,0.0,12.87,0.0,0.0,0.0,2024-02-14 05:15:00,2,14,5,15
05:30,9.75,10.17,0.0,0.0,13.67,0.0,0.0,0.0,2024-02-14 05:30:00,2,14,5,30
05:45,9.8,10.23,0.0,0.0,14.43,0.0,0.0,0.0,2024-02-14 05:45:00,2,14,5,45
06:00,9.8,10.23,0.0,0.0,13.4,0.0,0.0,0.0,2024-02-14 06:00:00,2,14,6,0
06:15,9.8,10.21,0.0,0.0,14.0,0.0,0.0,0.0,2024-02-14 06:15:00,2,14,6,15
06:30,9.8,10.3,0.0,0.0,14.2,0.0,0.0,0.0,2024-02-14 06:30:00,2,14,6,30
06:45,9.8,10.3,0.0,0.0,15.7,0.0,0.0,0.0,2024-02-14 06:45:00,2,14,6,45
07:00,9.8,10.3,0.0,0.0,138.93,0.0,0.0,0.0,2024-02-14 07:00:00,2,14,7,0
07:15,9.8,10.3,0.0,0.0,304.43,0.0,0.0,0.0,2024-02-14 07:15:00,2,14,7,15
07:30,9.91,10.3,0.0,0.0,362.93,0.0,0.0,0.0,2024-02-14 07:30:00,2,14,7,30
07:45,10.19,10.3,0.0,0.0,423.0,0.02,0.01,0.0,2024-02-14 07:45:00,2,14,7,45
08:00,10.53,10.35,1.73,0.07,472.23,0.09,0.06,0.0,2024-02-14 08:00:00,2,14,8,0
08:15,10.85,10.45,10.8,5.33,522.07,0.15,0.09,0.0,2024-02-14 08:15:00,2,14,8,15
08:30,11.56,10.98,27.53,18.13,552.63,0.86,0.56,0.0,2024-02-14 08:30:00,2,14,8,30
08:45,11.9,11.19,38.93,29.8,591.1,1.44,0.93,0.04,2024-02-14 08:45:00,2,14,8,45
